ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag,guidance_yoy_midpoint,name,industry,list_date,event_trade_date,prev_mid_same_period,prev_low_same_period,prev_high_same_period,is_upward_revision,consensus_source,analyst_consensus_yoy_proxy,ES_main,consensus_proxy_v2,consensus_source_v2,quarter,firm_hist_mid,ind_q,ind_hist_mid,ES_raw_v2,firm_es_mad,ES_scale,ES_std_unclipped,ES_std,event_type,positive_revision_dummy
000725.SZ,2021-04-13,2021-03-31,预增,782.0,818.0,500000.0,520000.0,56668.0,2021-04-13,预计:净利润500000-520000,"1,进入2021年,半导体显示行业产品价格继续保持上行趋势,行业高景气度持续,公司经营业绩较去年同期大幅提升.需求端,远程办公,线上服务,居家娱乐等应用市场进一步扩大,IT,TV类产品需求持续增长;供给端,短期由于玻璃基板,驱动IC等原材料供应紧张,导致行业有效供给产出环比有所下降,半导体显示行业供需紧张进一步加剧.2,公司2020年依托自有的显示和传感核心技术优势,构建了向半导体显示产业链和物联网各场景价值链延伸的事业群体系;并于下半年积极参与显示产业整合重组,成功完成产线并购,进一步完善技术和产品布局,竞争优势更加稳固.",1,800.0,京东方Ａ,元器件,2001-01-12,2021-04-14,,,,False,cross_sectional_90d_median,133.89999999999998,666.1,106.795,industry_hist_median,1,,元器件_1,106.795,693.205,,481.394909548882,1.4399923768400593,1.4399923768400593,guidance_initial,0
000762.SZ,2021-04-13,2021-03-31,扭亏,182.605,223.9075,1800.0,2700.0,-2179.05,2021-04-13,预计:净利润1800-2700,"公司根据本年的市场行情分析,本期加大了自产产品(锂盐产品,铬铁矿)的销售力度,严格控制各项成本费用,致使利润增加.",1,203.25625,西藏矿业,小金属,1997-07-08,2021-04-14,,,,False,cross_sectional_90d_median,133.89999999999998,69.35625000000002,-8273.075,firm_hist_mid_same_q,1,-8273.075,小金属_1,-90.5,8476.331250000001,2543.195208,3770.5412153807997,2.2480410014942502,2.2480410014942502,guidance_initial,0
000796.SZ,2021-04-13,2021-03-31,续亏,-49.4916,-5.8899,-9600.0,-6800.0,-6421.76,2021-04-13,预计:净利润-9600--6800,新冠肺炎疫情给公司出境游业务带来的冲击犹在，同时为减少疫情防控风险，春运期间多地鼓励就地过年，公司航空铁路配餐业务受客流减少配餐量下降；另公司属劳动密集型企业，员工人数众多，企业人工成本支出较大。公司经营业绩不可避免的受到重大影响。随着国内疫情影响逐渐消散，疫苗覆盖率稳步提高，国人消费、出行意愿加速回升，公司国内游、配餐等核心板块的业务将进一步恢复。此外，公司积极谋求新零售业务以及海南各项业务，加快业务转型升级。公司亦做好充分准备应对后疫情时代行业变革，进一步完善产业布局，增强盈利能力，促进公司良性、健康发展。,1,-27.690749999999998,凯撒旅业,旅游服务,1997-07-03,2021-04-14,,,,False,cross_sectional_90d_median,133.89999999999998,-161.59074999999999,-281.92,firm_hist_mid_same_q,1,-281.92,旅游服务_1,-155.51999999999998,254.22925,92.37201599999999,136.95075092159996,1.856355283115887,1.856355283115887,guidance_initial,0
000800.SZ,2021-04-13,2021-03-31,预增,804.14,902.77,165000.0,183000.0,18249.42,2021-04-13,预计:净利润165000-183000,报告期内，国内商用车市场继续保持了较快增长，公司主营产品产销量同比大幅增长。报告期内共实现整车销量19.1万辆，同比增长76.8%；其中中重卡销量17.1万辆，同比增长83.8%。面对今年以来的疫情影响和原材料价格上涨以及部分零部件资源紧缺的挑战，公司充分发挥体系资源联动优势，严防疫、保生产、攻难关、抢进度，实现了归属于上市公司股东的净利润同比大幅增长。,1,853.4549999999999,一汽解放,汽车整车,1997-06-18,2021-04-14,,,,False,cross_sectional_90d_median,133.89999999999998,719.555,-80.33500000000001,firm_hist_mid_same_q,1,-80.33500000000001,汽车整车_1,82.2525,933.79,66.2144,98.16946943999999,9.51202044104681,6.921100788434516,guidance_initial,0
000811.SZ,2021-04-13,2021-03-31,扭亏,428.5258,528.512,4600.0,6000.0,-1400.0,2021-04-13,预计:净利润4600-6000,"上年同期受新冠肺炎疫情影响,公司营业收入及利润均有所下降,今年一季度国内新冠疫情得到控制,公司生产经营向好.",1,478.5189,冰轮环境,工程机械,1998-05-28,2021-04-14,,,,False,cross_sectional_90d_median,133.89999999999998,344.6189,-108.92070000000001,firm_hist_mid_same_q,1,-108.92070000000001,工程机械_1,133.89999999999998,587.4395999999999,54.8650875,81.3429787275,7.22176159749362,6.921100788434516,guidance_initial,0
000014.SZ,2021-04-14,2021-03-31,首亏,-228.7537,-215.8783,-1000.0,-900.0,776.0,2021-04-14,预计:净利润-1000--900,"本报告期业绩变动原因:(1)报告期内公司销售业绩同比上升,但由于项目未满足结转收入条件,导致毛利同比减少;(2)公司加大销售推广力度,销售费用同比增加.",1,-222.316,沙河股份,全国地产,1992-06-02,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,-356.216,210.93075,firm_hist_mid_same_q,1,210.93075,全国地产_1,67.965375,-433.24675,198.28660799999997,293.97972502079995,-1.4737300334890324,-1.4737300334890324,guidance_initial,0
000025.SZ,2021-04-14,2021-03-31,预增,264.68,370.25,1900.0,2450.0,521.0,2021-04-14,预计:净利润1900-2450,"根据本公司财务部门初步测算,报告期内本公司归属于上市公司股东的净利润预计较上年同期同向上升.主要原因是上年同期受新冠疫情影响,公司响应国家号召,体现国企担当,减免租户2,3月份租金1,889万元;同时,随着国内新冠疫情得到有效控制,总体经营环境复苏,公司业务恢复正常.预计2021年第一季度归属于上市公司股东的净利润较上年同期增长264.68%-370.25%.",1,317.46500000000003,特力Ａ,综合类,1993-06-21,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,183.56500000000005,-74.475,firm_hist_mid_same_q,1,-74.475,综合类_1,,391.94000000000005,100.52375,149.03651175,2.6298253723051195,2.6298253723051195,guidance_initial,0
000029.SZ,2021-04-14,2021-03-31,预增,149.33,220.56,7000.0,9000.0,2807.56,2021-04-14,预计:净利润7000-9000,报告期内公司房地产项目销售结转同比增长.,1,184.945,深深房Ａ,区域地产,1993-09-15,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,51.045000000000016,-61.92,firm_hist_mid_same_q,1,-61.92,区域地产_1,-79.4675,246.865,7.684999999999999,11.393780999999997,21.666644286036398,6.921100788434516,guidance_initial,0
000036.SZ,2021-04-14,2021-03-31,预减,-67.81,-61.37,10000.0,12000.0,31061.74,2021-04-14,预计:净利润10000-12000,"业绩下降原因说明:由于本报告期内结转的房地产销售收入较上年同期有较大幅度的减少,由此导致公司本期业绩比上年同期减少幅度较大.",1,-64.59,华联控股,全国地产,1994-06-17,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,-198.48999999999998,-103.565,industry_hist_median,1,,全国地产_1,-103.565,38.974999999999994,,481.394909548882,0.08096263426741196,0.08096263426741196,guidance_initial,0
000042.SZ,2021-04-14,2021-03-31,续亏,-100.57,-40.4,-15014.0,-10510.0,-7485.33,2021-04-14,预计:净利润-15014--10510,"本报告期公司业绩预计较上年同期下降40.40%至100.57%,主要原因是:本期主要结算的房地产项目效益低,其贡献毛利不足以弥补期间费用的支出,导致亏损.",1,-70.485,中洲控股,全国地产,1994-09-21,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,-204.385,-132.13,firm_hist_mid_same_q,1,-132.13,全国地产_1,-69.795,61.644999999999996,74.31375,110.17756574999999,0.5595059173831857,0.5595059173831857,guidance_initial,0
000059.SZ,2021-04-14,2021-03-31,扭亏,156.33,161.97,50000.0,55000.0,-88756.67,2021-04-14,预计:净利润50000-55000,"报告期内,公司把握国际油价连续上涨驱动下游市场持续上扬的有利时机,狠抓装置连续高负荷运行,深挖装置潜能,并通过抢抓“两头”市场机遇,优化产品结构,开拓成品油出口市场等一系列措施,生产经营保持良好态势.上年同期,受疫情影响销量大幅下降,导致装置一度低负荷运行,单位成本提高;同时受到国际原油市场影响,产品价格断崖式下跌,而由于生产周期较长,原油成本长期处于高位.综上所述,一季度公司归属于上市公司股东的净利润比上年同期大幅增长.",1,159.15,华锦股份,石油加工,1997-01-30,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,25.25000000000003,0.0,fallback_zero,1,,石油加工_1,,159.15,51.43000000000001,76.250118,2.0872098847112603,2.0872098847112603,guidance_initial,0
000401.SZ,2021-04-14,2021-03-31,续亏,78.65,85.76,-6000.0,-4000.0,-28097.0,2021-04-14,预计:净利润-6000--4000,"上年同期受突发新冠疫情的影响,公司水泥和熟料销量大幅下降,随着新冠疫情得到有效控制,本报告期公司水泥和熟料销量同比大幅上升.本报告期,按照会计核算口径,公司水泥和熟料销量约为1,500万吨,同比增加约80%.",1,82.20500000000001,金隅冀东,水泥,1996-06-14,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,-51.694999999999965,-721.6696,firm_hist_mid_same_q,1,-721.6696,水泥_1,,803.8746,267.36985000000004,396.40253961,2.0279249491965685,2.0279249491965685,guidance_initial,0
000429.SZ,2021-04-14,2021-03-31,扭亏,664.5448,723.9706,37142.0,41052.0,-6579.09,2021-04-14,预计:净利润37142-41052,"由于2020年突发新型冠状病毒疫情(以下简称“疫情”),全国紧急启用一级响应,原法定春节假期免收通行费期间(1月24日-1月30日)延长至2月8日;同时,根据交通运输部门相关政策,经国务院同意,自2020年2月17日零时起至2020年5月5日24时止,免收全国收费公路车辆通行费.该政策导致公司2020年第一季度营业收入减少.2021年度第一季度,公司参控股高速公路收费天数同比增加52天,公司营业收入和投资收益增加.",1,694.2577,粤高速Ａ,路桥,1998-02-20,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,560.3577,-120.85249999999999,firm_hist_mid_same_q,1,-120.85249999999999,路桥_1,,815.1102,26.411262499999996,39.157337782499994,20.816282366476024,6.921100788434516,guidance_initial,0
000503.SZ,2021-04-14,2021-03-31,续亏,20.9636,20.9636,-5626.0,-5626.0,-7118.2371,2021-04-14,预计:净利润-5626,"公司业务整体呈现前低后高的季节性特征,报告期内,公司总体经营情况持续向好,公司营业收入同比上涨约60%,主要为数字医保业务收入同比上涨;公司营业总成本同比上涨约9%,经营性亏损有所收窄.",1,20.9636,国新健康,软件服务,1992-11-30,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,-112.93639999999998,-42.6721,firm_hist_mid_same_q,1,-42.6721,软件服务_1,,63.6357,529.3636480000001,784.8345445248001,0.08108167567793541,0.08108167567793541,guidance_initial,0
000517.SZ,2021-04-14,2021-03-31,预增,590.01,792.95,13600.0,17600.0,1970.99,2021-04-14,预计:净利润13600-17600,"公司本期业绩较上期同向上升主要系本报告期公司新交付楼盘增加,且余房交付量增加所致.",1,691.48,荣安地产,区域地产,1993-08-06,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,557.58,-97.015,firm_hist_mid_same_q,1,-97.015,区域地产_1,24.04,788.495,,481.394909548882,1.637937968099628,1.637937968099628,guidance_initial,0
000539.SZ,2021-04-14,2021-03-31,首亏,-845.9544,-642.5123,-5500.0,-4000.0,737.0,2021-04-14,预计:净利润-5500--4000,"受国内宏观经济逐步复苏影响,社会用电总需求增加,公司2021年一季度上网电量同比增长73%,但因去年8月开始调减天然气电厂标杆上网电价,今年市场交易电量增加等因素使得本年一季度上网电价同比下降,同时由于电煤价格同比大幅上升使得发电成本明显提高,公司毛利率同比下降6.14%,导致一季度业绩出现亏损.",1,-744.23335,粤电力Ａ,火力发电,1993-11-26,2021-04-15,,,,False,cross_sectional_90d_median,133.89999999999998,-878.13335,-93.10499999999999,firm_hist_mid_same_q,1,-93.10499999999999,火力发电_1,28.977649999999997,-651.12835,81.67749999999998,121.09506149999997,-5.37700168722405,-5.37700168722405,guidance_initial,0
